Train loss,Validation loss
0.29885417844522444,0.5873893771054489
0.14552037553353744,0.5351583133584686
0.10202068249809551,0.42916656812386855
0.0829837433794603,0.38990797671888555
0.08884512182863001,0.38079448246530123
0.06783177874942514,0.40096120185085704
0.07271378754294493,0.3500559453187244
0.07352393020920575,0.34619026037731343
0.062314089128677856,0.3109123995527625
0.056010962807558434,0.3025144116420831
0.05793789762226655,0.4395329973261271
0.059915314702426684,0.29706349418099437
0.06325465297316485,0.30480654750551495
0.053317337431372167,0.29456055494291444
0.04982418953416182,0.29121634212455577
0.050617134507327154,0.2870897741190025
0.05397773968344704,0.2643018315679261
0.046157702564555696,0.2670395863907678
0.047032848877065325,0.36928514537534546
0.04962861649492845,0.29345614412533383
0.04060063100753621,0.2836719732731581
0.04851781955377303,0.3059571477983679
0.06053214611854145,0.3125381586008838
0.04380777541966362,0.307620679374252
0.04220605215286826,0.2974623537755438
0.03910121863538569,0.27930180747061967
0.03869180803630441,0.2737275111355952
0.03676880505633227,0.27262418413800854
0.035896834205178654,0.26411906821387154
0.03482360699597527,0.26704786736518143
0.03429355149600595,0.26991761390651975
0.03895664900381935,0.27470778676548174
0.03729772408378315,0.26975163495434185
0.033996234762477366,0.24933895551200425
0.03365028924483029,0.2628108792805246
0.03296478196261401,0.26079455071261953
0.03132829022280035,0.25726340476955684
0.030972189763013053,0.2675680105707475
0.030643035702526886,0.2786253409726279
0.030362217024685865,0.2639802522425141
0.028474933004634266,0.27136691963034015
0.02842490622066559,0.254649698308536
0.02848853417896332,0.263834844928767
0.028445323680173905,0.2728659762335675
0.029708172707634175,0.2707495913707784
0.027332385434186396,0.25711860699313027
0.026793776030208976,0.26590521253113236
0.026839124008933492,0.25819313353193657
0.026072559190943916,0.26973204562174424
0.02559683778706719,0.2586600974202156
0.025544269199677328,0.25383471194654705
0.026419816967000298,0.2615284802392125
0.02522030648063211,0.2657654120187674
0.025418978164540255,0.2626475893759302
