Train loss,Validation loss
1.0206407831314412,0.9970151899648564
0.9452642884483949,0.9782276355794498
0.9077762464151026,0.9485520899295807
0.8826641073838912,0.9360910964863641
0.8664055371029492,0.9454655666436468
0.8639227594921296,0.9186040891068322
0.8549724932022911,0.9199485943253551
0.8472170947707273,0.895460170507431
0.8418125997890126,0.9122518306864159
0.8380390603274586,0.9139343234045165
0.8359434668393059,0.8994050096188273
0.8337311483321981,0.9015495008123773
0.8315334390191471,0.9041960335735764
0.8304013119024389,0.915502414639507
0.8283347611758798,0.9027171513863972
0.8277347655219828,0.9088587765714952
0.8293058301675766,0.9347018735217196
0.8272631452045339,0.9076051829648869
0.8260260406024953,0.9079348309231656
0.8252315744359225,0.9018648053918566
0.8244233899575504,0.89998816379479
0.8239165544509888,0.9051607365586928
0.8235412769139132,0.9001605927411999
0.8232082574762762,0.9030168316726174
0.8229487707270658,0.9019833562097379
0.8227393372173615,0.9047643356025219
0.8222401817852163,0.9032487647874015
0.8219355991817413,0.9032608587294817
