Train loss,Validation loss
0.3569775550441946,0.27492762870554416
0.20772746898592476,0.26134146877032305
0.1555710464397216,0.343161702245873
0.12332794070243835,0.1810786236077547
0.12035411604266753,0.1415115889244979
0.08933278219027316,0.15742636654925132
0.0776135446155135,0.16980584924707987
0.06686342151008826,0.17296288547721425
0.08024818348613652,0.15142412195481095
0.10839854971689974,0.13590271889531452
0.06662500318996409,0.1444760932429095
0.06190288126628029,0.1800504158259303
0.057353281142080534,0.17092289355142773
0.05455532391122318,0.19187575910348512
0.05021736193149485,0.1449993413253521
0.044578396520990736,0.1578517004465019
0.04159136782873442,0.14460060350206083
0.03904016134652862,0.16497479889699856
0.03727840689972123,0.1669751546832101
0.036518245656541326,0.1780421478950302
0.03554999861208832,0.1609929030921194
0.03425434928008898,0.16592672879913672
0.032153390044157196,0.17743615063061172
0.031074303262095083,0.18930929102654254
0.03000651397069986,0.17611012103069307
0.029114001764253498,0.18041770397238516
0.02967996206034951,0.16813660611057588
0.029140933232511428,0.16672167780821578
0.027749210596084595,0.167838448009778
0.02686248007504379,0.1898857239984084
