Train loss,Validation loss
1.0148695614886156,1.0263642273843288
0.9318178025158969,0.9492661045598132
0.9039765934255671,0.9710994523550783
0.889222036708485,0.9383102034351656
0.8861378526942615,0.9294182308550392
0.8851648518108429,0.9629857113318784
0.8745612757091217,0.9789507485393967
0.869060699633736,0.9575850464935813
0.8671377466961662,0.9370917554412569
0.8667010001957736,0.9532588424427169
0.8627027920223175,0.9210850377167974
0.8569051652031149,0.933350993213909
0.8604093895238989,0.9195724111582552
0.8569384583814896,0.9480073023055281
0.8547362235778155,0.9354756854474544
0.8534529409944055,0.9411092733166048
0.8529257646856461,0.9184371875865119
0.8536284840043216,0.9343690472521953
0.8542134306010079,0.9588336074458701
0.8531136127079234,0.9123798848795039
0.8486750262943819,0.9181338977600847
0.8493452457820668,0.9393882054835558
0.8478457083039105,0.9349948904876199
0.8474132718249439,0.9243268444069794
0.8459107394524437,0.9203374815306493
0.8478587116787141,0.915346668820296
0.8417001149871133,0.9361277789409671
0.8401928429297585,0.9114668367164476
0.8410080591625071,0.9078635415328401
0.8393754047505996,0.9349993099591561
0.8387290191522894,0.9170173392764159
0.8398686044993885,0.9329356877399343
0.8383576219732111,0.9032555632825409
0.838100573277091,0.9104131281375885
0.83735040547376,0.9219991781349693
0.8396268528413008,0.9356808406433889
0.839746740731326,0.9211421835635389
0.8369029785860032,0.9148970434708255
0.8370778407642548,0.9119677385049206
0.8355759481057764,0.9054691305117948
0.8346429849690932,0.9107039003499917
0.834632234139876,0.9179256817592042
0.8340168939554755,0.9115478781717165
0.8338394910893976,0.911952317027109
0.833729118905603,0.931516210947718
0.8334815811345921,0.9195684786885977
0.8330819836274825,0.9314602075942925
0.8328550904192389,0.9200650967657567
0.832608769602954,0.9352814681295838
0.8323409506343903,0.9223415972931045
0.8324883207280368,0.9264842951404196
0.8320124694370331,0.9544249638382878
0.8326555206813914,0.9049374638391393
