Train loss,Validation loss
0.4265068329591802,0.29545014851859636
0.23274971114441673,0.21970058251172303
0.16141278360457345,0.17554428958267507
0.1322686400882063,0.17499504123032758
0.10449134323367461,0.15231224423041567
0.09322901341048154,0.17448231036708292
0.082159408691892,0.1465189903558764
0.06779492889496094,0.16963461942588245
0.06908800271663436,0.2067782554392969
0.08643917988408058,0.22747295591065528
0.06867827056722844,0.1847539051070011
0.060611053882913796,0.12582700662439622
0.053077254304911364,0.1537479456260501
0.049100917539892985,0.2096912104603169
0.04561607338448259,0.1447251697428458
0.09546360176275759,0.13626249396890802
0.06115385561304934,0.14041405088584205
0.04892000073895735,0.1577591108707046
0.04345743386025097,0.14106969190511987
0.03990772290822656,0.15949706248959825
0.03924627496517278,0.17120658186280968
0.043561663797354315,0.19966105057911981
0.037731738203269916,0.19053163390885208
0.03512085579773959,0.20139200102421456
0.033395642574059775,0.22573119532982153
0.031787142122692284,0.17728803454977293
0.03094962069934065,0.21353385916674078
0.030086320600806075,0.16715199883463874
0.02967589937728197,0.17139740136896892
0.03258076588558481,0.1979712922901464
0.029786570037510944,0.24245867536789903
0.028108721823097867,0.16875010081878697
