Train loss,Validation loss
1.9160839746342624,1.547244014165231
1.334303376827648,1.2301045841138278
1.042431853353021,1.0569452224565403
0.89587416750862,0.9914860694536141
0.7792954919809963,0.9110845694584506
0.7261470572196226,0.9958276752382517
0.6698856827090768,0.8749140677175351
0.6200968811218751,0.8856282089437757
0.56725705482743,0.8028815741517714
0.5381962360545276,0.795106982147055
0.5216254944151099,0.7903155397357685
0.47464233349988805,0.8165322689206472
0.45137684549239865,0.75100067857919
0.4228709247660509,0.7557040377386979
0.41632194187551896,0.7549811774332609
0.3921893060526108,0.8034417421290917
0.3717289551056643,0.7612543961565409
0.3526196690166698,0.7851881769286203
0.3528933325075211,0.7774642069358378
0.32359643766586793,0.8059494026005268
0.3303701664834099,0.8273197845289749
0.315926835100281,0.7404973573250963
0.30539088373515694,0.8731790547724814
0.3009829159407692,0.8151483381499669
0.2888827187651619,0.8346045398951641
0.28910479571092573,0.7958916423110557
0.28374665290276635,0.7903642650494086
0.27368682591035404,0.7723268824562962
0.2670128786946363,0.7921798935625702
0.2679032777401215,0.8341553444242371
0.25743561058758413,0.8251421822168465
0.25988786663601104,0.8133508775316711
0.2529402451719192,0.8073968086591257
0.2545433335285136,0.7998263611790857
0.24930575338595692,0.7850923454655069
0.24916630122750838,0.7713232071504795
0.24468320942817526,0.8179999218189291
0.24316396886970906,0.7826564429726984
0.24537981688020064,0.8134076050549214
0.23972170716301006,0.7667635990905443
0.24225508840007579,0.832147189495819
0.23561973806052283,0.8053816131316125
