Train loss,Validation loss
0.06253409325917136,0.05288169026940263
0.05062707894068351,0.047785421903245154
0.04646277222483553,0.04582579652113574
0.044153956148554295,0.04390854732898463
0.04337772238939841,0.04473781150632671
0.04274767936072885,0.04413909525111584
0.04241085488767547,0.04323776752654729
0.04165391892911916,0.042575351029102294
0.04123686979161227,0.04288108916953206
0.041086669353877794,0.04254183925388913
0.04084254968612589,0.041922600381076335
0.040574659498776984,0.04199601895940889
0.04144545212228668,0.04280100872607103
0.04062201341683852,0.0421699894309443
0.04043653013712582,0.041899201624827194
0.040194749752467965,0.042076536953183155
0.04011601307255062,0.04252547685090186
0.04002949378308766,0.04184866661006319
0.03988873815154009,0.04198739507202325
0.03985551047452631,0.04195667733438313
0.0402496178400389,0.042725925039433475
0.041308681634976904,0.0432872560490588
0.04047233573494748,0.04195437125828383
0.03991594125720906,0.04260141572781972
0.03977485805909264,0.04235911191374596
0.039648765847485334,0.04182625650594543
0.039586258225421854,0.04222222617827356
0.0395229850063987,0.04208554853851508
0.039497073899137786,0.04214689846350146
0.03946806466515689,0.04202351477828675
0.03944138312005104,0.04213703603516998
0.03986008172446394,0.04196985299599224
0.03956719691103155,0.04303322436753661
0.03946963199638428,0.04225869553629309
0.039405132877954184,0.04209017384231889
0.03937207248041974,0.04221370145345905
0.039365587088672875,0.04254632555946176
0.03932774539060771,0.042196401275162186
0.03929499881391857,0.042058087536133826
0.039286197626335735,0.042387511592824015
0.03928431139432173,0.04224740616544815
0.039269125796256854,0.04220921632368117
0.03925230425787482,0.042280568056074636
0.0392583784931165,0.042377765656315854
0.03923450521925554,0.04244939530035481
0.0392309977090295,0.042903581441247035
