Train loss,Validation loss
0.4482594180234613,0.35097184906314527
0.2864611152021643,0.2673446061688342
0.22990414906631818,0.2813366451001327
0.1975230183751188,0.2557375796954148
0.18320548494550634,0.3129910664599655
0.1675521973620124,0.31784149843900067
0.1541533575338476,0.27796085095781436
0.1636371226473288,0.23932270628117425
0.15350949752298906,0.26558398409064726
0.1507846918455101,0.22769848524642708
0.14327967856178947,0.18847026050456667
0.13576926856754937,0.22690945570190837
0.1313243205534583,0.23892220903695227
0.12552233237554045,0.22165559448850608
0.12383678322408927,0.2991575712055367
0.1129456113446205,0.24944198455445335
0.11826255333853915,0.2742055826350614
0.10155534829924451,0.23040117110691166
0.09978302500464699,0.20211149212970797
0.0971036768931756,0.2849446278354402
0.09239266581713834,0.19124901030258376
0.09597629970089,0.2304062446704068
0.08908103031908127,0.15925192245340442
0.08761276276831959,0.2186021112574963
0.09270341624630327,0.22583502516125528
0.08911233921261395,0.16602875612422524
0.08572395588146811,0.21975591456201593
0.08951159220009564,0.21606485793516705
0.0813322793194317,0.17627690427554107
0.08006258211272924,0.18787668833101634
0.07680848270734364,0.1683766217266176
0.074959937702207,0.16879543414085804
0.07463463200604852,0.1572935418371344
0.07318525114918456,0.1710031719113301
0.07116561987621581,0.159834205388948
0.07330937142717965,0.1581851056171997
0.07286327592231692,0.21343040826406132
0.06957808493531961,0.23263488615297578
0.07368501407258651,0.1537964348174033
0.07008934217221278,0.17912106977912898
0.06998739532010759,0.15549461489551633
0.0672427831805326,0.15338447136143388
0.06622991802539417,0.17557882308818598
0.0704475576904687,0.22549257032660536
0.06640930706884134,0.17543278458844205
0.06337306040891989,0.15656297695531976
0.06324326443202037,0.16573005733558344
0.06472776376487896,0.1616317361921704
0.06238104149021886,0.16479492855079506
0.05909403067898941,0.18106473098721057
0.059193924139129286,0.17236503425894106
0.062103244441157994,0.1839316926322811
0.059179133531403416,0.16453089532816584
0.0576194187496754,0.15337499561428558
0.05691626312380487,0.16839603305623832
0.05692331627369883,0.16356587447537874
0.05824156199148632,0.15204886531927123
0.055567025202002754,0.16134933541740923
0.05702857530730612,0.17289471386757213
0.055804737250913276,0.16135277978755766
0.05574216142814746,0.17027688830483903
0.05458517396513791,0.16242693133826833
0.05557519510229004,0.16654764024632251
0.053839550298802996,0.15116217588261602
0.05471713166624148,0.16515903799071177
0.053999410005893936,0.17929047388565128
0.05407037026184128,0.1611099392984345
0.053375139444030544,0.18277299313880835
0.054330914804243784,0.16348786847312502
0.0537530234093494,0.16118288964311692
0.052254892786078276,0.15696500251880416
0.05377981280858185,0.15664517605972442
0.052055109690695524,0.15956949678740265
0.053810314599046095,0.159639721125963
0.05282575935922205,0.1629997827000417
0.05183447161340777,0.15622629606243987
0.05250235743581611,0.16965983183389263
0.05218807879815446,0.16333697220189997
0.05264994366602464,0.16286677474875302
0.0521947401052809,0.18393576899148423
0.05253291748623478,0.176293753216409
0.052509368462039824,0.16758549470874382
0.05430893286225949,0.17494648221971668
0.052202703331641974,0.15827178564608663
