Train loss,Validation loss
0.9518189690807924,0.8230721390739616
0.4871922674026081,0.7093312553096829
0.34429732694185994,1.2644106208970438
0.31889014595492,0.6014415643360865
0.2904467091044003,0.6544510782496737
0.2329147788173056,0.6466155603116411
0.26637336749204976,0.5839397114439635
0.2116408044283084,0.7159162821052762
0.19041394565832168,0.6918357500904156
0.1859469972550869,1.0901215187912126
0.2998771537792555,0.6599934246744462
0.2002678152552263,0.7124351529481439
0.25543477553575433,0.5865694320893713
0.17596112285307383,0.6410791907600859
0.16049442091647953,0.616647395423414
0.15247380054172346,0.7676730578921186
0.14646027360689193,0.6751208909508672
0.13581721079261863,0.689396289103336
0.13371874918952026,0.804189074248591
0.1265925406353837,0.7179940833335942
0.12211003382615546,1.045915793574178
0.11671419954674447,0.8252305507323139
0.11500960009740317,0.7884924844419792
0.11123319048892687,0.851446328196263
0.11043804265399348,0.7834924257450828
0.10530462224574332,0.9098173668366923
0.10322041336427079,0.9867496765594946
